latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.78687,100.93546,332.6,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,296.6,3.3,D
20.14688,96.91608,332.3,0.47,0.4,2021-01-07,0630,1,low,2.0NRT,305.2,3.3,D
19.79693,94.7972,334.1,0.41,0.45,2021-01-07,0630,1,low,2.0NRT,306.4,1.8,D
20.39907,98.15089,329.4,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.9,1.5,D
20.3752,98.00735,348.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,310.1,13.5,D
20.37138,97.96324,341.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,305.2,2.9,D
20.37073,97.95934,331.5,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,305.5,2.9,D
20.37564,97.9463,331,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,304.8,4.3,D
20.37497,97.94231,333.5,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,306.8,4.3,D
20.30539,97.50713,340.6,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,308.3,3.7,D
20.26575,97.23161,334.8,0.45,0.39,2021-01-07,0630,1,low,2.0NRT,306.9,4.3,D
20.41532,98.05772,354.7,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,311.3,13.5,D
20.32986,97.54543,341.5,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,308,16,D
20.41876,98.0572,348.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,308,7.8,D
20.2507,96.90672,340.2,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,307.1,4.9,D
20.25429,96.90604,345.9,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,315.4,18.4,D
20.25356,96.90176,330.6,0.47,0.4,2021-01-07,0630,1,low,2.0NRT,305.3,18.4,D
20.33113,97.33826,339,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,310.8,2.5,D
20.35606,97.40074,331.4,0.44,0.39,2021-01-07,0630,1,nominal,2.0NRT,298.6,8.5,D
20.4356,97.83755,341.6,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.3,4.5,D
20.43798,97.83755,332.7,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,299.9,6,D
20.38822,97.52287,333.7,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,306.6,3.3,D
20.19203,96.31286,334.7,0.5,0.41,2021-01-07,0630,1,nominal,2.0NRT,303.6,2.5,D
19.85201,94.46701,338.9,0.43,0.46,2021-01-07,0630,1,nominal,2.0NRT,299.4,7.9,D
19.85682,94.4697,337.5,0.43,0.46,2021-01-07,0630,1,nominal,2.0NRT,296.5,7.9,D
19.94147,94.87393,338.8,0.4,0.44,2021-01-07,0630,1,nominal,2.0NRT,304.7,3.1,D
20.49923,97.92831,334.8,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,305,2.7,D
20.50132,97.91962,340.2,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,305.1,6.3,D
20.50066,97.91559,356.2,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,308.6,13.7,D
20.50409,97.91494,329.2,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,304.2,2.3,D
20.93789,100.64933,330.1,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,297.2,2.3,D
20.00703,94.95734,336.9,0.4,0.44,2021-01-07,0630,1,nominal,2.0NRT,306.3,4.7,D
20.41071,97.12089,337.6,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,307.3,2.9,D
20.41425,97.12018,347.6,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,306.1,7.7,D
20.41354,97.11595,338.9,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,304.2,7.7,D
20.13803,95.50252,340.1,0.55,0.43,2021-01-07,0630,1,nominal,2.0NRT,306,5.7,D
20.77797,99.2946,328.7,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,297.8,2.4,D
20.94273,100.33907,332.9,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,295.9,2.3,D
20.94822,100.35316,326.9,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,296,2.1,D
20.94657,100.34217,332,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,299.2,2.3,D
20.94602,100.33851,327.9,0.38,0.36,2021-01-07,0630,1,low,2.0NRT,298.2,2.3,D
20.55642,97.89292,336.9,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.5,4.1,D
20.13826,95.49962,339.3,0.55,0.43,2021-01-07,0630,1,nominal,2.0NRT,305.7,4.5,D
20.52823,97.47144,328.6,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,302.5,2.6,D
20.52332,97.44237,332.9,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,302.3,1.9,D
20.6004,97.88067,330.6,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,305.1,3.1,D
20.52962,97.45831,344.1,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,304.5,5.3,D
20.61005,97.87477,339.1,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,304.8,3.4,D
20.43017,96.81156,336.8,0.47,0.4,2021-01-07,0630,1,low,2.0NRT,309.7,3.5,D
20.62024,97.8936,340.9,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,304.5,5.3,D
20.61624,97.86942,330.8,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,302.7,1.4,D
20.64864,97.95871,333.5,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,303.6,3.3,D
21.08506,100.72591,330.6,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.2,3,D
21.08451,100.72221,330,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,297.9,3,D
21.10048,100.7385,343.3,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,299.4,5.3,D
20.58403,97.46085,332.9,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.4,4.1,D
20.59666,97.49369,334.8,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,302.4,7.8,D
20.59792,97.49422,337.4,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,300.9,6.3,D
21.12919,100.74854,337.8,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,300.8,10.8,D
20.287,95.65006,332.8,0.54,0.42,2021-01-07,0630,1,nominal,2.0NRT,301.8,3.9,D
20.75245,98.31171,329.3,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.6,1.8,D
20.5762,97.24066,341.5,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,303.3,3.5,D
21.08202,100.36399,328.7,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.5,2.8,D
20.57739,97.20513,332.6,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,302.9,4,D
20.57665,97.20087,337.3,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,306.6,4,D
20.69658,97.84681,337.9,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.6,4.1,D
21.15071,100.43892,331.5,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,299,3.3,D
21.15017,100.43525,331,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,301.5,5.9,D
21.15401,100.43835,331.1,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,296,4.9,D
21.15346,100.43468,328.4,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,300.8,7.8,D
21.16115,100.4409,331,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,297,8,D
21.1606,100.43722,332.4,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,300.2,8,D
20.59735,96.87025,336,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,303.6,5.3,D
20.64709,97.14328,341.4,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,309.6,7.1,D
20.60094,96.8696,338.8,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,304.1,5.3,D
20.59297,96.82276,333.1,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,302.3,6.4,D
20.64628,97.14047,342.6,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,311.1,7.3,D
20.59871,96.86719,340.4,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,305.2,11.1,D
20.59129,96.82471,337.6,0.47,0.39,2021-01-07,0630,1,nominal,2.0NRT,303.1,4.9,D
21.0604,99.49023,331.6,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,301,2.1,D
20.61974,96.73227,330.1,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,304,1.5,D
20.30272,94.82938,341.6,0.4,0.44,2021-01-07,0630,1,nominal,2.0NRT,304.8,5.5,D
20.35039,94.99895,333.7,0.39,0.44,2021-01-07,0630,1,nominal,2.0NRT,304.1,1.1,D
20.84184,97.78736,338.8,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,306.3,6.7,D
20.31726,94.67986,341.1,0.41,0.45,2021-01-07,0630,1,nominal,2.0NRT,303.9,4.1,D
20.79766,97.39179,329.3,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,294.3,1.5,D
20.31676,94.68005,341.4,0.41,0.45,2021-01-07,0630,1,nominal,2.0NRT,304.5,3.8,D
20.33761,94.7235,350.8,0.41,0.45,2021-01-07,0630,1,nominal,2.0NRT,304.4,5.8,D
20.87692,97.68515,344.2,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,302,6.8,D
20.3103,94.51159,334.3,0.42,0.45,2021-01-07,0630,1,nominal,2.0NRT,302.1,3.4,D
20.88037,97.6845,327.5,0.43,0.38,2021-01-07,0630,1,low,2.0NRT,299.6,1.6,D
20.88733,97.66234,335.8,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,304.2,6.2,D
21.35381,100.59308,327.1,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.1,1.8,D
20.67087,96.27092,331.2,0.49,0.41,2021-01-07,0630,1,nominal,2.0NRT,302,3,D
20.96414,97.84744,333.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.3,2.9,D
20.7016,96.29425,331.2,0.49,0.41,2021-01-07,0630,1,low,2.0NRT,302.3,5.4,D
20.96209,97.71163,327.5,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,301.6,1.2,D
20.44305,94.76918,332.8,0.4,0.44,2021-01-07,0630,1,nominal,2.0NRT,300.2,3.6,D
20.92112,97.38579,328,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,299.2,1.6,D
20.85873,96.87374,335.5,0.46,0.39,2021-01-07,0630,1,low,2.0NRT,307.9,5.8,D
20.8717,96.88483,335.3,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,305.2,4.1,D
20.87096,96.88052,336.9,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,306.1,4.1,D
20.85535,96.78997,337.3,0.47,0.39,2021-01-07,0630,1,nominal,2.0NRT,306.4,2.4,D
20.86786,96.84107,345.3,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,304.2,10.5,D
21.17484,98.38627,332,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.2,6.2,D
20.92604,96.88809,331.1,0.46,0.39,2021-01-07,0630,1,low,2.0NRT,305.8,2.1,D
21.04791,97.51158,331.9,0.43,0.38,2021-01-07,0630,1,low,2.0NRT,306.3,61.1,D
20.93433,96.85108,330.8,0.46,0.39,2021-01-07,0630,1,low,2.0NRT,302.7,4.2,D
21.04794,97.49064,327.2,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,298.2,2.5,D
20.9422,96.85397,331.2,0.46,0.39,2021-01-07,0630,1,low,2.0NRT,304.2,3.6,D
21.07508,97.60892,330.4,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,296.4,3,D
21.07852,97.60821,330.2,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,295.3,2,D
21.24613,98.5822,336.4,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.4,3,D
21.38788,99.38928,332.8,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,300.2,3.3,D
21.19817,98.13809,330.2,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,302.3,2,D
21.19753,98.13418,333.9,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,302.9,2,D
21.20156,98.13746,339.4,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,305.4,9.8,D
21.22002,98.18649,339.1,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,305.6,3.5,D
21.21938,98.18256,333.9,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,306.3,2.9,D
21.21721,98.1265,333.1,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.6,4.4,D
20.77363,95.39689,337.8,0.55,0.43,2021-01-07,0630,1,nominal,2.0NRT,305.4,5.9,D
21.0785,97.1379,338.6,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,302.7,3.7,D
21.07779,97.13364,328.9,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,302.2,3.7,D
21.07818,97.13492,344.1,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,304.5,7,D
20.77448,95.39472,334.2,0.55,0.43,2021-01-07,0630,1,nominal,2.0NRT,304.9,3.4,D
21.28986,98.26589,367,0.41,0.37,2021-01-07,0630,1,high,2.0NRT,302.4,8.8,D
21.20252,97.65447,333.2,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,301.9,3.6,D
21.10888,96.95285,335.5,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,304.7,2.9,D
21.14434,97.13955,328.5,0.45,0.39,2021-01-07,0630,1,low,2.0NRT,303,2.4,D
21.11316,96.95653,332.9,0.45,0.39,2021-01-07,0630,1,low,2.0NRT,305.1,3.1,D
21.11242,96.95216,336.5,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,305.9,3.1,D
21.11671,96.95587,329.7,0.45,0.39,2021-01-07,0630,1,low,2.0NRT,302.8,3.1,D
20.85171,95.37933,337.7,0.55,0.43,2021-01-07,0630,1,nominal,2.0NRT,306.3,3.8,D
20.8709,95.39719,330.5,0.55,0.42,2021-01-07,0630,1,nominal,2.0NRT,302.9,2.2,D
21.1486,96.94973,332,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,302.3,3,D
21.33731,98.04436,328,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.9,2,D
21.32041,97.87679,331.5,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,303,3,D
21.32382,97.87613,340.7,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,300.8,3,D
21.29977,97.69043,331.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,302,3,D
21.05428,96.24992,340.5,0.49,0.4,2021-01-07,0630,1,nominal,2.0NRT,303.9,7.8,D
21.155,96.80125,333.2,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,304.8,2.7,D
20.85978,95.15684,333.4,0.56,0.43,2021-01-07,0630,1,low,2.0NRT,303.7,2.8,D
21.05878,96.21103,367,0.49,0.4,2021-01-07,0630,1,high,2.0NRT,306.1,12.6,D
21.38882,98.09944,333.7,0.41,0.37,2021-01-07,0630,1,low,2.0NRT,304.3,2.2,D
21.43262,98.11134,343.6,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,304.3,10.6,D
21.62566,99.30137,334.2,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.5,3.6,D
21.23633,96.91099,346.2,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,306.4,6.2,D
21.19776,96.68521,331.8,0.47,0.39,2021-01-07,0630,1,nominal,2.0NRT,300,2.6,D
21.46879,98.11317,330.6,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.8,3.9,D
21.40314,97.61382,330.4,0.43,0.38,2021-01-07,0630,1,low,2.0NRT,300.5,5.7,D
21.72648,99.42373,346,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,302,5.6,D
21.80726,99.75053,334.2,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,301.1,3.9,D
21.77429,99.514,333.1,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,302.4,2.5,D
21.79302,99.52589,331.9,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,299.3,3.5,D
21.79246,99.5222,331.4,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,304,5.4,D
21.39431,97.04898,332.4,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,298.2,3.8,D
21.39371,97.04571,330.5,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,298.2,3.9,D
21.79685,99.37318,332.2,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,301.1,11.3,D
21.63745,98.13802,332.3,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,300.7,4.6,D
21.45996,97.07211,328.3,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,299.2,2.4,D
21.86202,99.33512,342.2,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,295.7,4.1,D
21.4908,96.44229,334.3,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,304.2,3.4,D
21.99842,99.31374,328.6,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,296.9,1,D
21.52302,96.36671,334,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,304.2,3.6,D
21.52586,96.36153,332.8,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,304.4,4,D
21.07543,93.75723,341.4,0.45,0.47,2021-01-07,0630,1,nominal,2.0NRT,295.3,4.2,D
21.66104,96.9291,334.4,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,301.4,3,D
21.84272,97.88987,335.5,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,300.3,3.5,D
21.62467,96.50049,331.3,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,300.7,3.9,D
21.62268,96.50266,334,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,300.4,4.1,D
21.88655,98.02373,332.5,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.2,7.1,D
21.92577,97.83793,332.3,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,300.8,5.9,D
21.92982,97.84125,342.4,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.9,5.1,D
21.79184,96.92808,328.3,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,301,2.8,D
21.80658,96.90776,336.2,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,302.4,3.3,D
22.40815,100.70228,331.6,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.8,4.6,D
21.80661,96.90873,332,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,300.9,3.7,D
21.73278,96.38152,346.5,0.47,0.4,2021-01-07,0630,1,nominal,2.0NRT,300.7,7,D
21.84741,96.89216,328,0.45,0.39,2021-01-07,0630,1,low,2.0NRT,300.9,2.3,D
21.87006,96.93954,332.1,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,298.6,1.4,D
21.86864,96.90997,334.3,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,302.2,3.3,D
22.24,99.16337,330.6,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,294.6,2.7,D
21.74825,96.19181,334.7,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,302.4,7.9,D
22.11008,98.30137,329.4,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,303.1,2.2,D
22.12287,98.18781,328,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.4,1.6,D
22.01962,97.49413,342.3,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.3,8.2,D
21.82462,96.3039,331.9,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,300.6,5.6,D
22.03605,97.48647,331.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,302.6,2.3,D
22.03948,97.48576,349.5,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,303,8.4,D
21.90588,96.66161,334.1,0.46,0.39,2021-01-07,0630,1,nominal,2.0NRT,300.8,3.4,D
22.05872,97.47363,342.2,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,301.2,4.2,D
22.08809,97.52235,328.6,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,299.5,1.6,D
22.60745,100.81156,341.6,0.39,0.36,2021-01-07,0630,1,low,2.0NRT,315.5,102.7,D
22.10053,97.49063,333.7,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,303.2,2.4,D
22.11417,97.5089,331.7,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,303.5,6.7,D
22.11351,97.50488,334.1,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,307,6.7,D
22.20809,98.04057,327.2,0.41,0.37,2021-01-07,0630,1,low,2.0NRT,299.3,3,D
22.21996,98.04192,326,0.41,0.37,2021-01-07,0630,1,low,2.0NRT,300.4,2,D
22.1285,97.49352,333.8,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,303.9,2.2,D
22.23833,97.83617,331.5,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.5,3.7,D
22.23768,97.83221,342.9,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.5,6.1,D
22.11069,97.02921,328.1,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,299.3,2.5,D
22.11563,97.03711,333.9,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,299.1,5.3,D
21.9648,96.16043,331.2,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,303.3,3.1,D
22.28577,97.97701,325.9,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.6,2.3,D
22.30141,98.03046,332.6,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.6,5.9,D
22.20763,97.43714,346.2,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,301.6,5.1,D
22.01176,96.19118,334.5,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,302.7,4.9,D
22.57302,99.53371,337.3,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,296.3,5.5,D
22.59999,99.66586,327.1,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,292.5,2.8,D
22.29766,97.62002,327.5,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,299,2.1,D
22.30108,97.6194,340.8,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,301,14.5,D
22.3139,97.65431,332.3,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,298.3,4.2,D
22.31323,97.65027,332.2,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,300.2,4.2,D
22.28734,97.36694,330.2,0.43,0.38,2021-01-07,0630,1,nominal,2.0NRT,297.3,4.8,D
22.34299,97.6816,326.1,0.42,0.37,2021-01-07,0630,1,low,2.0NRT,297.4,2.5,D
22.64803,99.33724,327.1,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,294.7,2.8,D
22.33802,97.4214,328.3,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,299,1.9,D
22.31486,97.09521,330.2,0.44,0.38,2021-01-07,0630,1,nominal,2.0NRT,300,2.9,D
22.9566,101.1907,327.4,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,292.6,2.7,D
22.1211,95.91589,344.8,0.49,0.4,2021-01-07,0630,1,nominal,2.0NRT,300.3,4.6,D
22.43874,97.60191,338.2,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.9,4.7,D
22.67578,98.77587,336.7,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,300.4,10.9,D
22.48926,97.62989,334.9,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,300.4,2.7,D
22.67909,98.77525,331.8,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,297.6,3.1,D
22.48399,97.57731,339.8,0.42,0.37,2021-01-07,0630,1,nominal,2.0NRT,298.8,3.7,D
22.34679,96.68658,332.3,0.45,0.39,2021-01-07,0630,1,nominal,2.0NRT,303.3,3.1,D
22.94892,100.40981,329.7,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,296.5,4.3,D
22.79172,99.30006,337,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,297.7,3.5,D
23.09223,101.26065,332.1,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,298.6,3.6,D
22.28611,96.12486,331.2,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,302.6,2.3,D
23.10455,101.2746,338.9,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,294.2,3.9,D
22.75098,98.88622,341.9,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.1,4.5,D
22.54308,97.44495,328.2,0.42,0.38,2021-01-07,0630,1,low,2.0NRT,300.5,3.2,D
22.98223,100.20058,328.9,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,291.2,2,D
22.32757,96.10388,333.2,0.48,0.4,2021-01-07,0630,1,nominal,2.0NRT,301.5,2.2,D
22.83935,99.14622,336.5,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,294.1,4.2,D
22.83975,99.12704,337.3,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,294.2,3.9,D
22.84221,99.09948,327.8,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,296.3,3.1,D
22.31376,95.79263,333.2,0.5,0.41,2021-01-07,0630,1,nominal,2.0NRT,300.9,2.9,D
22.86683,99.08349,326.9,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298,2.2,D
23.05221,99.69139,326.3,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,294.4,5.1,D
23.14677,100.18708,342.1,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,298,3.8,D
23.27365,101.03565,330.3,0.4,0.37,2021-01-07,0630,1,nominal,2.0NRT,291.3,2.7,D
23.15501,100.19707,328.5,0.39,0.36,2021-01-07,0630,1,nominal,2.0NRT,293.7,1.7,D
23.34543,101.49426,337.7,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.1,3.2,D
22.79369,97.85684,326.2,0.41,0.37,2021-01-07,0630,1,low,2.0NRT,298.3,1.6,D
22.7707,97.69543,329.7,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,298.2,2.7,D
22.79631,97.70243,334.3,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,300,2.8,D
22.7846,97.63089,325.7,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,299.6,2.1,D
22.75513,97.38763,340.7,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,297.8,8.5,D
22.75806,97.38756,328.9,0.42,0.38,2021-01-07,0630,1,nominal,2.0NRT,295,2.6,D
22.80281,97.591,329.7,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.3,2.1,D
22.80214,97.58698,329.2,0.41,0.37,2021-01-07,0630,1,nominal,2.0NRT,301.5,3.8,D
23.09806,99.32449,327.7,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,297.3,1.2,D
23.11578,99.35184,332.5,0.38,0.36,2021-01-07,0630,1,nominal,2.0NRT,298.3,5.4,D
23.11964,99.35499,325.8,0.38,0.36,2021-01-07,0630,1,low,2.0NRT,295.9,5,D
